id,source,title,content,category
758,netflix_titles.csv,Anjaan,"Krishna (Suriya) comes to Mumbai in search of his brother Raju Bhai (Suriya), an underworld don. Through Raju Bhai's gangster friends, his past life is revealed. What happened to Raju Bhai? Will Krishna find him?
    
Genre: Action, Crime, Drama
Type: movie
Release Year: 2014
Director: N. Linguswamy N Linguswamy
Actors: Suriya, Samantha Ruth Prabhu, Vidyut Jammwal, Manoj Bajpayee, Soori Suriya Samantha Ruth Prabhu Vidyut Jammwal Manoj Bajpayee Soori
IMDB Rating: 5.3
Available in 90 countries",Action
759,netflix_titles.csv,It's a Woman's War Its a Womans War,"A girl is drafted due to a misunderstanding and this gives her the occasion to check on her boy-friend, whom she believes to be a womanizer.
    
Genre: Comedy, Musical
Type: movie
Release Year: 1971
Director: Ettore Maria Fizzarotti
Actors: Katia Christine, Gianni Nazzaro, Fiammetta Baralla, Giuliano Bonafede, Franco Rosi Katia Christine Gianni Nazzaro Fiammetta Baralla Giuliano Bonafede Franco Rosi
IMDB Rating: 5.1
Available in 29 countries",Comedy
760,netflix_titles.csv,He Never Died,"Jack is a solitary man with a mysterious past. His strange habits will soon become stranger when his past catches up with him.
    
Genre: Comedy, Drama, Fantasy
Type: movie
Release Year: 2015
Director: Jason Krawczyk
Actors: Henry Rollins, Booboo Stewart, Kate Greenhouse, Jordan Todosey, David Richmond-Peck Henry Rollins Booboo Stewart Kate Greenhouse Jordan Todosey David RichmondPeck
IMDB Rating: 6.3
Available in 129 countries",Comedy
761,netflix_titles.csv,Sigaram Thodu,"Chellapa wants his son Murali to become a police officer like him but Murali's dream is a 'safe' bank job. However, a slew of thefts in ATMs affects them personally and changes the course of Murali's life.
    
Genre: Action, Thriller
Type: movie
Release Year: 2014
Director: Gaurav Narayanan
Actors: Vikram Prabhu, Sathyaraj, Monal Gajjar, K. S. Ravikumar, Sathish Vikram Prabhu Sathyaraj Monal Gajjar K S Ravikumar Sathish
IMDB Rating: 6.2
Available in 12 countries",Action
762,netflix_titles.csv,Beverly Hills Cop: Axel F Beverly Hills Cop Axel F,"Forty years after his unforgettable first case in Beverly Hills, Detroit cop Axel Foley returns to do what he does best: solve crimes and cause chaos.
    
Genre: Action, Comedy, Crime
Type: movie
Release Year: 2024
Director: Mark Molloy
Actors: Eddie Murphy, Joseph Gordon-Levitt, Taylour Paige, Judge Reinhold, John Ashton Eddie Murphy Joseph GordonLevitt Taylour Paige Judge Reinhold John Ashton
IMDB Rating: 6.4
Available in 131 countries",Action
763,netflix_titles.csv,Haider,"A young man returns to Kashmir after his father's disappearance to confront his uncle - the man he suspects to have a role in his father's fate.
    
Genre: Crime, Drama, Thriller
Type: movie
Release Year: 2014
Director: Vishal Bhardwaj
Actors: Shahid Kapoor, Tabu, Kay Kay Menon, Shraddha Kapoor, Narendra Jha Shahid Kapoor Tabu Kay Kay Menon Shraddha Kapoor Narendra Jha
IMDB Rating: 8.0
Available in 86 countries",Crime
764,netflix_titles.csv,War for the Planet of the Apes,"Caesar and his apes are forced into a deadly conflict with an army of humans led by a ruthless Colonel. After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind. As the journey finally brings them face to face, Caesar and the Colonel are pitted against each other in an epic battle that will determine the fate of both their species and the future of the planet.
    
Genre: Action, Adventure, Drama
Type: movie
Release Year: 2017
Director: Matt Reeves
Actors: Andy Serkis, Woody Harrelson, Karin Konoval, Terry Notary, Steve Zahn Andy Serkis Woody Harrelson Karin Konoval Terry Notary Steve Zahn
IMDB Rating: 7.4
Available in 82 countries",Action
765,netflix_titles.csv,The Mummy,"Though safely entombed in a crypt deep beneath the unforgiving desert, an ancient queen whose destiny was unjustly taken from her is awakened in our current day, bringing with her malevolence grown over millennia, and terrors that defy human comprehension.
    
Genre: Action, Adventure, Fantasy
Type: movie
Release Year: 2017
Director: Alex Kurtzman
Actors: Tom Cruise, Annabelle Wallis, Sofia Boutella, Jake Johnson, Courtney B. Vance Tom Cruise Annabelle Wallis Sofia Boutella Jake Johnson Courtney B Vance
IMDB Rating: 5.4
Available in 130 countries",Action
766,netflix_titles.csv,Cowspiracy: The Sustainability Secret Cowspiracy The Sustainability Secret,"Follow the shocking, yet humorous, journey of an aspiring environmentalist, as he daringly seeks to find the real solution to the most pressing environmental issues and true path to sustainability.
    
Genre: Documentary
Type: movie
Release Year: 2014
Director: Keegan Kuhn
Actors: Kip Andersen
IMDB Rating: 8.1
Available in 129 countries",Documentary
767,netflix_titles.csv,Beasts of No Nation,"Based on the experiences of Agu, a child fighting in the civil war of an unnamed, fictional West African country. Follows Agu's journey as he's forced to join a group of soldiers. While he fears his commander and many of the men around him, his fledgling childhood has been brutally shattered by the war raging through his country, and he is at first torn between conflicting revulsion and fascination.
    
Genre: Drama, War
Type: movie
Release Year: 2015
Director: Cary Joji Fukunaga
Actors: Abraham Attah, Idris Elba, Emmanuel Nii Adom Quaye, Opeyemi Fagbohungbe, Emmanuel Affadzi Abraham Attah Idris Elba Emmanuel Nii Adom Quaye Opeyemi Fagbohungbe Emmanuel Affadzi
IMDB Rating: 7.7
Available in 131 countries",Drama
768,netflix_titles.csv,Mary Kom,"A chronicle of the life of Indian boxer 'Mary Kom' who went through several hardships before audaciously accomplishing her ultimate dream.
    
Genre: Action, Biography, Drama
Type: movie
Release Year: 2014
Director: Omung Kumar
Actors: Priyanka Chopra Jonas, Darshan Kumaar, Shishir Sharma, Sunil Thapa, Robin Das Priyanka Chopra Jonas Darshan Kumaar Shishir Sharma Sunil Thapa Robin Das
IMDB Rating: 6.8
Available in 128 countries",Action
769,netflix_titles.csv,Mission Blue,"This documentary follows oceanographer Sylvia Earle's campaign to save the world's oceans from threats such as overfishing and toxic waste.
    
Genre: Documentary, Drama
Type: movie
Release Year: 2014
Director: Robert Nixon
Actors: James Cameron, Michael deGruy, Sylvia Earle, Bryce Groark, Jeremy Jackson James Cameron Michael deGruy Sylvia Earle Bryce Groark Jeremy Jackson
IMDB Rating: 7.9
Available in 129 countries",Documentary
770,netflix_titles.csv,A Choo,"Even when they were orphans, Wang Yizhi has always been in love with Xinxin. Now older, Yizhi decides to train as a boxer before he allows himself to profess his love, but only for her to fall for a geeky computer engineer who is secretly a popular superhero. When Xinxin gets kidnapped, Yizhi must prove his love and his fighting skills to get the girl of his dreams.
    
Genre: Action, Comedy, Fantasy
Type: movie
Release Year: 2020
Director: Peter Tsi
Actors: Kai Ko, Ariel Lin, Darren Wang, Kate Tsui Tsz-Shan, Zhang Xiaolong Kai Ko Ariel Lin Darren Wang Kate Tsui TszShan Zhang Xiaolong
IMDB Rating: 5.5
Available in 120 countries",Action
771,netflix_titles.csv,Grace: The Possession Grace The Possession,"A unique horror film told from the first-person perspective of Grace - a naive, virginal college freshman trying to deal with campus culture and her outgoing roommate as an evil entity takes over her body and unleashes chaos.
    
Genre: Horror, Thriller
Type: movie
Release Year: 2014
Director: Jeff Chan
Actors: Alexia Fast, Joel David Moore, Lin Shaye, Alexis Knapp, Brett Dier Alexia Fast Joel David Moore Lin Shaye Alexis Knapp Brett Dier
IMDB Rating: 4.6
Available in 78 countries",Horror
772,netflix_titles.csv,Sniper: Legacy Sniper Legacy,"A rogue gunman is assassinating high-ranking military officers one by one. When Gunnery Sgt. Brandon Beckett is informed his father, legendary shooter Thomas Beckett has been killed, Brandon springs into action to take out the perpetrator.
    
Genre: Action, Drama, Thriller
Type: movie
Release Year: 2014
Director: Don Michael Paul
Actors: Tom Berenger, Chad Michael Collins, Doug Allen, Dominic Mafham, Mercedes Mason Tom Berenger Chad Michael Collins Doug Allen Dominic Mafham Mercedes Mason
IMDB Rating: 5.3
Available in 115 countries",Action
773,netflix_titles.csv,Terminator: Dark Fate Terminator Dark Fate,"Decades after Sarah Connor prevented Judgment Day, a lethal new Terminator is sent to eliminate the future leader of the resistance. In a fight to save mankind, battle-hardened Sarah Connor teams up with an unexpected ally and an enhanced super soldier to stop the deadliest Terminator yet.
    
Genre: Action, Adventure, Sci-Fi
Type: movie
Release Year: 2019
Director: Tim Miller
Actors: Linda Hamilton, Arnold Schwarzenegger, Mackenzie Davis, Natalia Reyes, Gabriel Luna Linda Hamilton Arnold Schwarzenegger Mackenzie Davis Natalia Reyes Gabriel Luna
IMDB Rating: 6.2
Available in 92 countries",Action
774,netflix_titles.csv,Khoobsurat,"A vibrant, hopelessly romantic physiotherapist meets a handsome young Rajput prince who is the complete opposite of her – and is engaged to someone else.
    
Genre: Comedy, Romance
Type: movie
Release Year: 2014
Director: Shashanka Ghosh
Actors: Sonam Kapoor Ahuja, Fawad Khan, Kirron Kher, Ratna Pathak Shah, Aditi Rao Hydari Sonam Kapoor Ahuja Fawad Khan Kirron Kher Ratna Pathak Shah Aditi Rao Hydari
IMDB Rating: 6.4
Available in 100 countries",Comedy
775,netflix_titles.csv,Now You See Me 2,"One year after outwitting the FBI and winning the public’s adulation with their mind-bending spectacles, the Four Horsemen resurface only to find themselves face to face with a new enemy who enlists them to pull off their most dangerous heist yet.
    
Genre: Action, Adventure, Comedy
Type: movie
Release Year: 2016
Director: Jon M. Chu Jon M Chu
Actors: Jesse Eisenberg, Mark Ruffalo, Woody Harrelson, Morgan Freeman, Dave Franco Jesse Eisenberg Mark Ruffalo Woody Harrelson Morgan Freeman Dave Franco
IMDB Rating: 6.4
Available in 30 countries",Action
776,netflix_titles.csv,Kong: Skull Island Kong Skull Island,"Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous, primordial island.
    
Genre: Action, Adventure, Fantasy
Type: movie
Release Year: 2017
Director: Jordan Vogt-Roberts Jordan VogtRoberts
Actors: Tom Hiddleston, Samuel L. Jackson, John Goodman, Brie Larson, Jing Tian Tom Hiddleston Samuel L Jackson John Goodman Brie Larson Jing Tian
IMDB Rating: 6.7
Available in 20 countries",Action
777,netflix_titles.csv,"Anche se volessi lavorare, che faccio? Anche se volessi lavorare che faccio","In Lazio, four young people named Riccetto, Girasole, Lallo and Tombarolo try to make a living by stealing what they find in the tombs of the rich buried. Being inexperienced, they often find themselves in trouble or pursued by the police.
    
Genre: Comedy
Type: movie
Release Year: 1972
Director: Flavio Mogherini
Actors: Enzo Cerusico, Ninetto Davoli, Giovanni Barbato, Paolo Rosani, Adriana Asti Enzo Cerusico Ninetto Davoli Giovanni Barbato Paolo Rosani Adriana Asti
IMDB Rating: 5.7
Available in 27 countries",Comedy
778,netflix_titles.csv,Let It Snow,"In a small town on Christmas Eve, a snowstorm brings together a group of young people. They soon find their friendships and love lives colliding, and come Christmas morning, nothing will be the same.
    
Genre: Comedy, Romance
Type: movie
Release Year: 2019
Director: Luke Snellin
Actors: Isabela Merced, Shameik Moore, Odeya Rush, Liv Hewson, Mitchell Hope Isabela Merced Shameik Moore Odeya Rush Liv Hewson Mitchell Hope
IMDB Rating: 5.9
Available in 130 countries",Comedy
779,netflix_titles.csv,Coming Soon,"Pirated DVD seller Zafer who is formerly an extra in movies, swore to give up illegal works when his wife wanted to get divorce. To win his family back, he and his old-fashioned crew decided to make a movie called ""Summit - The End Of Evil"" which is a fantastic science fiction movie and couldn't be shot since 1977. A funny, entertaining and emotional journey awaits him who waded into this adventure with his unqualified crew.
    
Genre: Comedy, Drama, Romance
Type: movie
Release Year: 2014
Director: Cem Yılmaz
Actors: Cem Yılmaz, Tülin Özen, Ozan Güven, Özkan Uğur, Zafer Algöz Cem Yılmaz Tülin Özen Ozan Güven Özkan Uğur Zafer Algöz
IMDB Rating: 7.3
Available in 1 countries",Comedy
780,netflix_titles.csv,PK,"A stranger in the city asks questions no one has asked before. Known only by his initials, the man's innocent questions and childlike curiosity take him on a journey of love, laughter and letting go.
    
Genre: Comedy, Drama, Sci-Fi
Type: movie
Release Year: 2014
Director: Rajkumar Hirani
Actors: Aamir Khan, Anushka Sharma, Saurabh Shukla, Boman Irani, Sushant Singh Rajput Aamir Khan Anushka Sharma Saurabh Shukla Boman Irani Sushant Singh Rajput
IMDB Rating: 8.1
Available in 94 countries",Comedy
781,netflix_titles.csv,Suicide Squad,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.
    
Genre: Action, Adventure, Fantasy
Type: movie
Release Year: 2016
Director: David Ayer
Actors: Will Smith, Jared Leto, Margot Robbie, Joel Kinnaman, Viola Davis Will Smith Jared Leto Margot Robbie Joel Kinnaman Viola Davis
IMDB Rating: 5.9
Available in 36 countries",Action
782,netflix_titles.csv,Do You See Me? Do You See Me,"Serena Bruno is an architect who studied and got several masters in different countries of the world but she decides to go back to Italy so she can live and work there. She will soon find out that her native country is not as open minded and she will struggle to find a job that she truly loves and is passionate about. Along the way she will meet Francesco a gay man who will help and support her throughout her journey.
    
Genre: Comedy, Drama, Romance
Type: movie
Release Year: 2014
Director: Riccardo Milani
Actors: Paola Cortellesi, Raoul Bova, Corrado Fortuna, Lunetta Savino, Marco Bocci Paola Cortellesi Raoul Bova Corrado Fortuna Lunetta Savino Marco Bocci
IMDB Rating: 6.4
Available in 21 countries",Comedy
